utc_timestamp,DE_load_forecast
2020-01-05 15:00:00+00:00,61002.3
2020-01-05 16:00:00+00:00,63453.7
2020-01-05 17:00:00+00:00,63463.2
2020-01-05 18:00:00+00:00,61387.6
2020-01-05 19:00:00+00:00,57937.9
2020-01-05 20:00:00+00:00,55059.1
2020-01-05 21:00:00+00:00,53932.5
2020-01-05 22:00:00+00:00,50489.5
2020-01-05 23:00:00+00:00,47375.5
2020-01-06 00:00:00+00:00,44814.1
2020-01-06 01:00:00+00:00,43744.1
2020-01-06 02:00:00+00:00,43683.8
2020-01-06 03:00:00+00:00,44685.6
2020-01-06 04:00:00+00:00,46852.9
2020-01-06 05:00:00+00:00,52586.9
2020-01-06 06:00:00+00:00,57664.2
2020-01-06 07:00:00+00:00,59937.2
2020-01-06 08:00:00+00:00,61885.0
2020-01-06 09:00:00+00:00,63396.8
2020-01-06 10:00:00+00:00,64165.6
2020-01-06 11:00:00+00:00,64185.3
2020-01-06 12:00:00+00:00,63603.1
2020-01-06 13:00:00+00:00,62156.5
2020-01-06 14:00:00+00:00,61519.8
2020-01-06 15:00:00+00:00,62824.8
2020-01-06 16:00:00+00:00,65195.9
2020-01-06 17:00:00+00:00,65378.7
2020-01-06 18:00:00+00:00,63691.7
2020-01-06 19:00:00+00:00,60130.5
2020-01-06 20:00:00+00:00,57163.7
2020-01-06 21:00:00+00:00,55537.7
2020-01-06 22:00:00+00:00,51992.9
2020-01-06 23:00:00+00:00,48915.7
2020-01-07 00:00:00+00:00,46936.0
2020-01-07 01:00:00+00:00,46246.6
2020-01-07 02:00:00+00:00,46820.3
2020-01-07 03:00:00+00:00,48512.8
2020-01-07 04:00:00+00:00,51514.5
2020-01-07 05:00:00+00:00,55767.9
2020-01-07 06:00:00+00:00,60482.6
2020-01-07 07:00:00+00:00,63262.4
2020-01-07 08:00:00+00:00,64793.5
2020-01-07 09:00:00+00:00,66233.9
2020-01-07 10:00:00+00:00,67002.0
2020-01-07 11:00:00+00:00,66927.4
2020-01-07 12:00:00+00:00,65864.9
2020-01-07 13:00:00+00:00,64853.8
2020-01-07 14:00:00+00:00,64471.9
2020-01-07 15:00:00+00:00,65313.8
2020-01-07 16:00:00+00:00,68082.9
2020-01-07 17:00:00+00:00,67922.8
2020-01-07 18:00:00+00:00,66046.5
2020-01-07 19:00:00+00:00,62425.2
2020-01-07 20:00:00+00:00,59111.0
2020-01-07 21:00:00+00:00,57355.7
2020-01-07 22:00:00+00:00,53682.3
2020-01-07 23:00:00+00:00,50687.1
