utc_timestamp,actual_mw,forecast_mw,previous_week_mw,previous_52_weeks_mw,error_mw,absolute_error_mw,absolute_percentage_error
2020-01-06 08:00:00+00:00,61130.0,66671.2728813415,53959.0,69247.0,5541.2728813415015,5541.2728813415015,9.06473561482333
2020-01-06 09:00:00+00:00,62336.0,67160.65627796875,53475.0,70469.0,4824.656277968752,4824.656277968752,7.739759172819482
2020-01-06 10:00:00+00:00,63191.0,66859.34688539855,53629.0,71360.0,3668.346885398554,3668.346885398554,5.805173023687795
2020-01-06 11:00:00+00:00,63404.0,66859.34688539855,54139.0,70861.0,3455.346885398554,3455.346885398554,5.449730120179412
2020-01-06 12:00:00+00:00,62372.0,66865.53122021053,52653.0,70827.0,4493.531220210527,4493.531220210527,7.204404572902146
2020-01-06 13:00:00+00:00,61577.0,66836.22696373668,52431.0,70353.0,5259.226963736684,5259.226963736684,8.540895080527932
2020-01-06 14:00:00+00:00,61264.0,66837.8711663255,52719.0,69778.0,5573.871166325494,5573.871166325494,9.098118252685907
2020-01-06 15:00:00+00:00,62276.0,66691.89741038923,54457.0,70582.0,4415.897410389225,4415.897410389225,7.090849461091311
2020-01-06 16:00:00+00:00,66018.0,67465.79162937918,58272.0,72983.0,1447.7916293791786,1447.7916293791786,2.193025582991273
2020-01-06 17:00:00+00:00,66215.0,67377.06828443556,58564.0,72271.0,1162.0682844355615,1162.0682844355615,1.7549925008465779
2020-01-06 18:00:00+00:00,64831.0,66949.84801008122,56927.0,69826.0,2118.8480100812158,2118.8480100812158,3.268263654858348
2020-01-06 19:00:00+00:00,61350.0,63686.76425513946,53959.0,66773.0,2336.76425513946,2336.76425513946,3.8089066913438634
2020-01-06 20:00:00+00:00,58821.0,61209.78346116731,51937.0,63890.0,2388.7834611673097,2388.7834611673097,4.061106511564423
2020-01-06 21:00:00+00:00,56577.0,59361.1896515901,50574.0,61124.0,2784.1896515901026,2784.1896515901026,4.921062713806145
2020-01-06 22:00:00+00:00,52904.0,56300.60607105137,47382.0,57444.0,3396.6060710513702,3396.6060710513702,6.420319958890387
2020-01-06 23:00:00+00:00,50708.0,52397.20223962415,44018.0,53755.0,1689.2022396241518,1689.2022396241518,3.3312342029347475
2020-01-07 00:00:00+00:00,49617.0,50638.9299172763,42023.0,51790.0,1021.9299172762985,1021.9299172762985,2.059636651301567
