timestamp,forecast,lower_80,upper_80,lower_95,upper_95,q10,q50,q90
2020-01-05 08:00:00,50084.38270103025,45142.47213666455,53615.51045626795,43906.99449557313,54498.29239507737,45142.47213666455,50517.27464823617,53615.51045626795
2020-01-05 09:00:00,54613.11921667524,47362.630924730416,56856.707860966824,45550.00885174421,57417.60502203972,47362.630924730416,53233.826828759775,56856.707860966824
2020-01-05 10:00:00,54658.526022706756,49156.32881040959,58489.464078170764,47780.779507335305,59447.198592036766,49156.32881040959,54476.94407990765,58489.464078170764
2020-01-05 11:00:00,55037.7300055897,49405.208921419064,58474.380202505236,47997.0786503764,59333.542751734116,49405.208921419064,54894.00031120913,58474.380202505236
2020-01-05 12:00:00,54581.639236947005,48642.156443368964,58134.39885935373,47157.285744974455,59022.588764955406,48642.156443368964,54295.969736219915,58134.39885935373
2020-01-05 13:00:00,54624.243950472715,48273.25008284916,57055.241047964446,46685.50161594327,57662.99032233738,48273.25008284916,53642.394521005466,57055.241047964446
2020-01-05 14:00:00,54165.981874358746,48199.414412576145,56018.14173915537,46707.772547130495,56481.181705354524,48199.414412576145,53360.632269187765,56018.14173915537
2020-01-05 15:00:00,53879.2621381068,50108.35028239523,57050.56522772562,49165.622318467336,57843.39100013033,50108.35028239523,54465.72979434192,57050.56522772562
2020-01-05 16:00:00,59104.96908261274,53940.80600602381,59127.05192959796,52649.765236876585,59132.57264134427,53940.80600602381,57216.62758716562,59127.05192959796
2020-01-05 17:00:00,59176.157986209764,54739.32620280739,59771.83346993301,53630.11825695679,59920.75234086382,54739.32620280739,57719.373163784505,59771.83346993301
2020-01-05 18:00:00,57938.14673592145,53634.22625712742,58651.44745171844,52558.24613742891,58829.77263066769,53634.22625712742,57049.06253380734,58651.44745171844
2020-01-05 19:00:00,54445.83350369243,50328.0634670785,56284.86876513893,49298.62095792501,56744.62758050055,50328.0634670785,55196.59818141464,56284.86876513893
2020-01-05 20:00:00,53045.48011844643,49113.768288283085,55246.3127338458,48130.84033074225,55796.520887695646,49113.768288283085,53616.505599058306,55246.3127338458
2020-01-05 21:00:00,53149.70913962709,48960.389389194104,54785.37522226369,47913.059451585854,55194.29174292284,48960.389389194104,53531.69434937563,54785.37522226369
2020-01-05 22:00:00,50780.78027749988,47216.459177608915,52406.1964888005,46325.37890263618,52812.55054162566,47216.459177608915,50572.926276789025,52406.1964888005
2020-01-05 23:00:00,47190.36109255329,42662.52918920859,50022.85831182518,41530.571213372416,50730.982616643145,42662.52918920859,46605.981387443826,50022.85831182518
2020-01-06 00:00:00,45611.89018006896,41332.1888801331,51543.52043761157,40262.26355514914,53026.42800199723,41332.1888801331,45289.769899712745,51543.52043761157
2020-01-06 01:00:00,45370.49465773874,40578.920913621674,51245.26334081121,39381.027477592404,52713.95551157933,40578.920913621674,44790.29895555707,51245.26334081121
2020-01-06 02:00:00,45326.52386444456,41685.32131684712,51790.52304795853,40775.02067994776,53406.522843837025,41685.32131684712,45083.50026129436,51790.52304795853
2020-01-06 03:00:00,47844.632543443455,43751.94218336894,53914.64331484188,42728.76959335031,55432.14600769149,43751.94218336894,47321.461180609534,53914.64331484188
2020-01-06 04:00:00,51419.299255988684,45425.025199388874,56254.047612715636,43926.456685238925,57462.734701897374,45425.025199388874,50503.51457913311,56254.047612715636
2020-01-06 05:00:00,61967.60945207218,50322.28326071208,63752.43872583307,47410.951712872054,64198.64604427329,50322.28326071208,61253.589385695195,63752.43872583307
2020-01-06 06:00:00,67605.2601958332,57460.38491137315,68650.97382410683,54924.166090258135,68912.40223117523,57460.38491137315,67556.65843824827,68650.97382410683
2020-01-06 07:00:00,69048.87426126492,60563.801274115714,70436.17585439434,58442.53302732841,70783.0012526767,60563.801274115714,69221.9702720933,70436.17585439434
2020-01-06 08:00:00,70464.80953495928,63265.37699313749,70808.52503561368,61465.518857682044,70894.45391077729,63265.37699313749,70211.18189020209,70808.52503561368
2020-01-06 09:00:00,71749.56954645179,63737.785332713785,72177.46131286571,61734.83927927929,72284.43425446919,63737.785332713785,71466.29450644157,72177.46131286571
2020-01-06 10:00:00,71998.81600132403,64444.85378074187,72078.40937049841,62556.36322559633,72098.30771279201,64444.85378074187,71909.23361981695,72078.40937049841
2020-01-06 11:00:00,71649.94304852192,65408.188862531206,71547.33876794302,63847.750316033525,71778.19839924555,65408.188862531206,71549.86744866162,71547.33876794302
2020-01-06 12:00:00,71442.1686598119,63813.98999235997,71327.61603859614,61906.94532549699,71585.3594363316,63813.98999235997,71781.30554124858,71327.61603859614
2020-01-06 13:00:00,70722.83564450349,63878.84875106441,70840.23215136345,62167.85202770464,70869.58127807845,63878.84875106441,71201.2623627454,70840.23215136345
2020-01-06 14:00:00,70070.10279158295,63169.09036968589,70866.36603701928,61443.83726421162,71065.43184837836,63169.09036968589,70958.21804445314,70866.36603701928
2020-01-06 15:00:00,70859.80480088566,64767.27069460415,71867.12358276229,63244.137168033776,72118.95327823145,64767.27069460415,72141.64238029525,71867.12358276229
2020-01-06 16:00:00,72558.11400059967,65833.90895263635,72952.1466314167,64152.85769064553,73050.65478912096,65833.90895263635,72569.04721865543,72952.1466314167
2020-01-06 17:00:00,73264.32883580933,66378.3199104051,73270.51139600703,64656.817679054046,73272.05703605646,66378.3199104051,72166.71573368409,73270.51139600703
2020-01-06 18:00:00,70912.68762757248,65493.094887424784,72039.45620461076,64138.19670238786,72321.14834887034,65493.094887424784,70649.6190624649,72039.45620461076
2020-01-06 19:00:00,67523.25428768023,62193.22890488859,69035.72399548373,60860.722559190675,69413.8414224346,62193.22890488859,67251.7655032041,69035.72399548373
2020-01-06 20:00:00,64762.128472606404,59308.16074393224,66357.60050457247,57944.668811763695,66756.468512564,59308.16074393224,64457.145662776995,66357.60050457247
2020-01-06 21:00:00,62968.102467157434,56544.38328832247,63729.251634738495,54938.45349361373,63919.53892663376,56544.38328832247,62207.60704821705,63729.251634738495
2020-01-06 22:00:00,59533.84237028752,51715.244300368184,60519.69411343075,49760.59478288835,60766.157049216556,51715.244300368184,59119.5153522673,60519.69411343075
2020-01-06 23:00:00,55088.073177275626,46578.2685537189,56894.4561898063,44450.81739782972,57346.05194293897,46578.2685537189,54297.92613186711,56894.4561898063
2020-01-07 00:00:00,53166.18483337306,44959.335695438596,55735.80312565405,42907.623410954984,56378.2076987243,44959.335695438596,51659.29176263294,55735.80312565405
2020-01-07 01:00:00,51895.51243607999,44900.29644252154,55175.55167839765,43151.49244413193,55995.561488977066,44900.29644252154,51284.11634269645,55175.55167839765
2020-01-07 02:00:00,53557.813710153634,46286.32579533026,56153.57601683389,44468.45381662442,56802.516593503955,46286.32579533026,52170.39174459775,56153.57601683389
2020-01-07 03:00:00,55338.94486985817,46833.58505534599,58249.82146750345,44707.24510171794,58977.54061691477,46833.58505534599,53926.30587392597,58249.82146750345
2020-01-07 04:00:00,57799.99408067646,46937.8099422728,61204.29191395314,44222.263907671884,62055.36637227231,46937.8099422728,57488.41917780483,61204.29191395314
2020-01-07 05:00:00,65746.93171613551,52807.483115184485,69297.96356806642,49572.62096494673,70185.72153104914,52807.483115184485,65441.218289994846,69297.96356806642
2020-01-07 06:00:00,71094.56980658972,59130.36898578992,72971.9178407156,56139.31878058997,73441.25484924707,59130.36898578992,70624.18723175113,72971.9178407156
2020-01-07 07:00:00,72202.6803301382,61096.158138726576,74966.73001075991,58319.527590873666,75657.74243091534,61096.158138726576,71993.50691271866,74966.73001075991
2020-01-07 08:00:00,73403.19541511097,63066.630497279475,75109.13069447955,60482.4892678216,75535.6145143217,63066.630497279475,72642.40425430221,75109.13069447955
2020-01-07 09:00:00,73963.80549950304,63917.688278158705,75939.90802854436,61406.158972822624,76433.9336608047,63917.688278158705,73137.28170266113,75939.90802854436
2020-01-07 10:00:00,73902.58779211638,64364.78319149879,75822.94124804737,61980.332041344394,76303.02961203012,64364.78319149879,73297.66572362589,75822.94124804737
2020-01-07 11:00:00,73923.67730629836,64145.42274997651,75453.42796640181,61700.85911089605,75835.86563142767,64145.42274997651,73234.23098532631,75453.42796640181
2020-01-07 12:00:00,73506.60193831065,63824.017598433566,74570.18487076455,61403.3715134643,74836.08060387803,63824.017598433566,72975.84620895608,74570.18487076455
2020-01-07 13:00:00,73108.9856571298,63120.4452834384,74401.90141341036,60623.310190015545,74725.13035248051,63120.4452834384,72813.96993485687,74401.90141341036
2020-01-07 14:00:00,72794.03507643536,62956.42647391554,74344.26351063824,60497.02432328559,74731.82061918895,62956.42647391554,72892.38219567355,74344.26351063824
2020-01-07 15:00:00,73276.72387013705,63374.129721985344,74821.27033662211,60898.48118494742,75207.40695324338,63374.129721985344,72527.51935864628,74821.27033662211
2020-01-07 16:00:00,74481.67793769618,64187.217092410116,75636.26346843607,61613.6018810886,75924.90985112105,64187.217092410116,73154.47097599342,75636.26346843607
2020-01-07 17:00:00,74247.08647703905,63784.65430764857,75846.52676424592,61169.046265300945,76246.38683604763,63784.65430764857,72916.34297769933,75846.52676424592
2020-01-07 18:00:00,72905.38711396701,63507.09250637052,75032.0621766693,61157.518854471404,75563.73094234486,63507.09250637052,72424.84704769558,75032.0621766693
2020-01-07 19:00:00,69305.47523453894,60355.82668615486,72553.61121745274,58118.41454905884,73365.64521318118,60355.82668615486,69231.53736611997,72553.61121745274
2020-01-07 20:00:00,66213.11280622926,57087.59744502185,69814.47756485548,54806.218604719994,70714.81875451203,57087.59744502185,66403.84860991589,69814.47756485548
2020-01-07 21:00:00,64615.59598737977,54284.29412628524,66757.54222655363,51701.468661011604,67293.0287863471,54284.29412628524,64404.781283529446,66757.54222655363
2020-01-07 22:00:00,61194.98982973314,47924.04954948842,64119.916353114815,44606.314479427245,64851.14798396023,47924.04954948842,60737.20516948966,64119.916353114815
2020-01-07 23:00:00,56447.32933499112,44089.41982850309,58924.92772818073,40999.94245188108,59544.32732647813,44089.41982850309,56019.971418130655,58924.92772818073
