utc_timestamp,forecast_MW,actual_MW,error_MW,abs_pct_err
2020-01-05 10:00:00+00:00,67275.49742749908,52744.0,14531.497427499082,27.55099618439838
2020-01-05 11:00:00+00:00,67393.65149515787,52825.0,14568.651495157872,27.57908470451088
2020-01-05 12:00:00+00:00,66169.25567850239,51568.0,14601.255678502392,28.314566549996883
2020-01-05 13:00:00+00:00,64982.23842645211,50470.0,14512.23842645211,28.75418749049358
2020-01-05 14:00:00+00:00,64385.7616111909,50177.0,14208.761611190901,28.31728005100126
2020-01-05 15:00:00+00:00,65190.17111114806,51651.0,13539.171111148062,26.21279570801739
2020-01-05 16:00:00+00:00,68141.58116335465,55601.0,12540.581163354655,22.55459643415524
2020-01-05 17:00:00+00:00,67917.45446401404,56412.0,11505.454464014038,20.395402510129117
2020-01-05 18:00:00+00:00,66181.43538321537,54808.0,11373.435383215372,20.751414726345374
2020-01-05 19:00:00+00:00,62137.83952404059,52478.0,9659.839524040588,18.40740791196423
2020-01-05 20:00:00+00:00,58862.665166790146,50972.0,7890.665166790146,15.480391522385126
2020-01-05 21:00:00+00:00,57141.44664235578,50438.0,6703.446642355782,13.290468778214407
2020-01-05 22:00:00+00:00,53270.71717359553,47398.0,5872.717173595527,12.39022147262654
2020-01-05 23:00:00+00:00,50110.63684410235,45225.0,4885.6368441023515,10.80295598474815
2020-01-06 00:00:00+00:00,47794.74074185313,43646.0,4148.740741853129,9.505431750568503
2020-01-06 01:00:00+00:00,46488.07293861602,42812.0,3676.0729386160165,8.586548020685827
2020-01-06 02:00:00+00:00,46363.97731276553,43212.0,3151.977312765528,7.294217607992058
2020-01-06 03:00:00+00:00,46720.12921232415,44464.0,2256.129212324151,5.074058142146795
2020-01-06 04:00:00+00:00,47487.15504363619,47111.0,376.15504363618675,0.7984441927282095
2020-01-06 05:00:00+00:00,49775.288855145,51821.0,-2045.7111448549986,3.947648916182626
2020-01-06 06:00:00+00:00,53720.955863611314,57075.0,-3354.0441363886857,5.8765556485128085
2020-01-06 07:00:00+00:00,56476.18625875977,59509.0,-3032.8137412402284,5.096395068376596
2020-01-06 08:00:00+00:00,58535.42139879091,61130.0,-2594.5786012090903,4.244362180940766
2020-01-06 09:00:00+00:00,60264.80229027989,62336.0,-2071.197709720109,3.3226349296074638
2020-01-06 10:00:00+00:00,61741.37707721307,63191.0,-1449.6229227869335,2.29403383834238
2020-01-06 11:00:00+00:00,61792.088377985936,63404.0,-1611.911622014064,2.5422869566810675
2020-01-06 12:00:00+00:00,60508.5798042215,62372.0,-1863.4201957784971,2.987590899407582
2020-01-06 13:00:00+00:00,59253.87606088961,61577.0,-2323.123939110388,3.772713739075285
2020-01-06 14:00:00+00:00,58722.79582622856,61264.0,-2541.204173771439,4.147956669122877
