utc_timestamp,point,q0.025,q0.1,q0.5,q0.9,q0.975
2020-01-02 11:00:00,49359.1162192,42104.1068178,44615.3205527,49359.1162192,54102.9118856,56614.1256205
2020-01-02 12:00:00,47587.7059418,40264.4277321,42799.2717009,47587.7059418,52376.1401827,54910.9841514
2020-01-02 13:00:00,46349.6904842,38961.8348946,41519.0313642,46349.6904842,51180.3496043,53737.5460739
2020-01-02 14:00:00,46509.0069929,39060.0314318,41638.3836716,46509.0069929,51379.6303142,53957.9825539
2020-01-02 15:00:00,48156.0617524,40649.2084546,43247.5942132,48156.0617524,53064.5292916,55662.9150502
2020-01-02 16:00:00,49928.4256231,42366.7384968,44984.1041706,49928.4256231,54872.7470756,57490.1127494
2020-01-02 17:00:00,49751.8263897,42138.1661365,44773.5215362,49751.8263897,54730.1312432,57365.4866428
2020-01-02 18:00:00,48772.0121467,41109.0698806,43761.483517,48772.0121467,53782.5407764,56434.9544127
2020-01-02 19:00:00,46986.055854,39276.3654091,41944.9602332,46986.055854,52027.1514749,54695.7462989
2020-01-02 20:00:00,46683.7805862,38929.7296752,41613.6792156,46683.7805862,51753.8819567,54437.8314972
2020-01-02 21:00:00,46510.6239987,38714.4643586,41412.9892101,46510.6239987,51608.2587873,54306.7836388
2020-01-02 22:00:00,43208.1393838,35371.9960259,38084.3606474,43208.1393838,48331.9181202,51044.2827417
2020-01-02 23:00:00,40460.710767,32586.5904319,35312.1002199,40460.710767,45609.3213141,48334.8311022
2020-01-03 00:00:00,39043.7851588,31121.867174,33863.9214084,39043.7851588,44223.6489093,46965.7031437
2020-01-03 01:00:00,38324.16985,30356.8942101,33114.6483231,38324.16985,43533.691377,46291.44549
2020-01-03 02:00:00,38315.3707344,30305.0386239,33077.6960946,38315.3707344,43553.0453742,46325.7028449
2020-01-03 03:00:00,39237.829967,31186.6131873,33973.4222789,39237.829967,44502.2376551,47289.0467467
2020-01-03 04:00:00,40424.0296175,32333.9792053,35134.229982,40424.0296175,45713.829253,48514.0800296
2020-01-03 05:00:00,42855.7748367,34728.8289623,37541.8505551,42855.7748367,48169.6991182,50982.720711
2020-01-03 06:00:00,47016.7593279,38854.7505491,41679.9086455,47016.7593279,52353.6100103,55178.7681067
2020-01-03 07:00:00,50456.920145,42261.5820833,45098.2766158,50456.920145,55815.5636742,58652.2582067
2020-01-03 08:00:00,52990.5688117,44763.5423089,47611.2053246,52990.5688117,58369.9322988,61217.5953145
2020-01-03 09:00:00,54363.2752632,46106.1140695,48964.2077608,54363.2752632,59762.3427656,62620.436457
2020-01-03 10:00:00,55112.4052495,46826.5812868,49694.5961698,55112.4052495,60530.2143292,63398.2292122
2020-01-03 11:00:00,55635.8734133,47322.7816547,50200.2348803,55635.8734133,61071.5119464,63948.9651719
2020-01-03 12:00:00,55004.535022,46665.4980215,49551.9318071,55004.535022,60457.1382368,63343.5720224
2020-01-03 13:00:00,54228.5999087,45864.8720125,48759.8521849,54228.5999087,59697.3476325,62592.3278049
2020-01-03 14:00:00,54111.0288583,45723.8001251,48626.9147632,54111.0288583,59595.1429535,62498.2575915
2020-01-03 15:00:00,55497.6676537,47088.0675095,49998.9256792,55497.6676537,60996.4096283,63907.2677979
2020-01-03 16:00:00,57702.7768191,49271.8774678,52190.1080416,57702.7768191,63215.4455966,66133.6761703
2020-01-03 17:00:00,57122.1429392,48670.9625495,51596.2131034,57122.1429392,62648.0727749,65573.3233288
2020-01-03 18:00:00,55544.5297979,47074.035484,50005.9712659,55544.5297979,61083.0883298,64015.0241117
2020-01-03 19:00:00,52175.1486303,43686.2592428,46624.5622062,52175.1486303,57725.7350544,60664.0380177
2020-01-03 20:00:00,49822.3850249,41315.9737667,44260.3416654,49822.3850249,55384.4283845,58328.7962832
2020-01-03 21:00:00,48357.3371039,39834.2339834,42784.3795223,48357.3371039,53930.2946855,56880.4402244
2020-01-03 22:00:00,45589.8907705,37050.8849058,40006.5349433,45589.8907705,51173.2465977,54128.8966353
2020-01-03 23:00:00,42789.0146691,34234.8564522,37195.7512514,42789.0146691,48382.2780868,51343.172886
2020-01-04 00:00:00,41135.9930082,32565.5496241,35532.081292,41135.9930082,46739.9047244,49706.4363923
2020-01-04 01:00:00,40650.5014341,32064.541892,35036.4442475,40650.5014341,46264.5586207,49236.4609762
2020-01-04 02:00:00,40502.1820344,31901.4376886,34878.4575843,40502.1820344,46125.9064846,49102.9263803
2020-01-04 03:00:00,41173.1283047,32558.2948253,35540.1914653,41173.1283047,46806.0651441,49787.9617841
2020-01-04 04:00:00,41372.0610323,32743.8002614,35730.3445589,41372.0610323,47013.7775057,50000.3218032
2020-01-04 05:00:00,41646.5226206,33005.4643203,35996.4382925,41646.5226206,47296.6069488,50287.580921
2020-01-04 06:00:00,44017.0209706,35363.764471,38358.9606687,44017.0209706,49675.0812724,52670.2774701
2020-01-04 07:00:00,47221.7551094,38556.8708636,41556.0918329,47221.7551094,52887.4183859,55886.6393552
2020-01-04 08:00:00,50461.7790275,41785.8100783,44788.867853,50461.7790275,56134.690202,59137.7479768
2020-01-04 09:00:00,50916.6807061,42230.1440715,45236.8596936,50916.6807061,56596.5017186,59603.2173407
2020-01-04 10:00:00,51693.8751792,42997.2631618,46007.4662279,51693.8751792,57380.2841304,60390.4871966
2020-01-04 11:00:00,51614.3660361,42908.1474601,45921.6756938,51614.3660361,57307.0563785,60320.5846122
2020-01-04 12:00:00,50538.5244031,41823.1457845,44839.8446309,50538.5244031,56237.2041754,59253.9030218
2020-01-04 13:00:00,49242.6949635,40518.5816173,43538.3038599,49242.6949635,54947.0860671,57966.8083097
2020-01-04 14:00:00,50076.2729847,41343.8300729,44366.4354709,50076.2729847,55786.1104985,58808.7158964
2020-01-04 15:00:00,52672.8122519,43932.4257759,46957.7807206,52672.8122519,58387.8437832,61413.198728
2020-01-04 16:00:00,55866.8413335,47118.8790736,50146.8562634,55866.8413335,61586.8264037,64614.8035935
2020-01-04 17:00:00,55905.6518497,47150.4642562,50180.9423879,55905.6518497,61630.3613115,64660.8394432
2020-01-04 18:00:00,54344.3397457,45582.2607832,48615.1242599,54344.3397457,60073.5552315,63106.4187082
2020-01-04 19:00:00,51445.9890237,42677.3369717,45712.4756257,51445.9890237,57179.5024217,60214.6410758
2020-01-04 20:00:00,49276.541271,40501.6194832,43538.9283131,49276.541271,55014.1542288,58051.4630587
2020-01-04 21:00:00,48107.8276604,39326.9252857,42366.3042069,48107.8276604,53849.3511139,56888.7300351
2020-01-04 22:00:00,44830.4130484,36043.8057142,39085.1593224,44830.4130484,50575.6667743,53617.0203825
2020-01-04 23:00:00,42321.936928,33529.88739,36573.1247362,42321.936928,48070.7491198,51113.986466
2020-01-05 00:00:00,40385.313621,31587.7819995,34632.9168875,40385.313621,46137.7103545,49182.8452425
2020-01-05 01:00:00,40252.4542769,31449.6929288,34496.638009,40252.4542769,46008.2705447,49055.2156249
2020-01-05 02:00:00,39671.0431112,30863.2926354,33911.964628,39671.0431112,45430.1215944,48478.7935871
2020-01-05 03:00:00,39493.2131595,30680.7029571,33731.0224584,39493.2131595,45255.4038607,48305.7233619
2020-01-05 04:00:00,39254.2386001,30437.1874076,33489.0787051,39254.2386001,45019.3984951,48071.2897927
2020-01-05 05:00:00,38431.6439444,29610.2603399,32663.6512375,38431.6439444,44199.6366514,47253.027549
2020-01-05 06:00:00,39311.6459115,30486.1287961,33540.9504471,39311.6459115,45082.3413759,48137.1630269
2020-01-05 07:00:00,41910.216601,33080.7556566,36136.9424054,41910.216601,47683.4907966,50739.6775454
2020-01-05 08:00:00,44912.1800072,36078.9561317,39136.4453632,44912.1800072,50687.9146511,53745.4038827
2020-01-05 09:00:00,46173.532753,37336.7184743,40395.4504706,46173.532753,51951.6150355,55010.3470318
2020-01-05 10:00:00,48398.1680694,39557.927939,42617.8457429,48398.1680694,54178.4903959,57238.4081998
2020-01-05 11:00:00,49485.2755033,40641.7664714,43702.8157571,49485.2755033,55267.7352495,58328.7845352
2020-01-05 12:00:00,47672.9021109,38826.2738828,41888.4028319,47672.9021109,53457.40139,56519.5303391
2020-01-05 13:00:00,46441.7326357,37592.1280109,40655.2871955,46441.7326357,52228.178076,55291.3372606
2020-01-05 14:00:00,46799.5222016,37947.077397,41011.2196676,46799.5222016,52587.8247355,55651.9670061
2020-01-05 15:00:00,49370.7986266,40515.6435842,43580.7239634,49370.7986266,55160.8732898,58225.9536689
2020-01-05 16:00:00,52456.4336883,43598.6923677,46664.6679486,52456.4336883,58248.1994279,61314.1750088
2020-01-05 17:00:00,53079.7754729,44219.5661301,47286.3959803,53079.7754729,58873.1549656,61939.9848158
2020-01-05 18:00:00,52062.389375,43199.8248278,46267.469897,52062.389375,57857.308853,60924.9539222
2020-01-05 19:00:00,49922.4868301,41057.6747113,44126.097744,49922.4868301,55718.8759162,58787.2989489
2020-01-05 20:00:00,48474.5109691,39607.5539669,42676.7194192,48474.5109691,54272.3025191,57341.4679713
2020-01-05 21:00:00,48060.3870664,39191.3831542,42261.2571139,48060.3870664,53859.5170189,56929.3909786
2020-01-05 22:00:00,45254.6460638,36383.6887185,39454.2388301,45254.6460638,51055.0532976,54125.6034092
2020-01-05 23:00:00,43132.9196851,34260.0980955,37331.2934875,43132.9196851,48934.5458826,52005.7412747
2020-01-06 00:00:00,41242.6437653,32367.9976402,35439.8245682,41242.6437653,47045.4629625,50117.2898904
2020-01-06 01:00:00,40127.7935998,31251.4062181,34323.8358561,40127.7935998,45931.7513435,49004.1809816
2020-01-06 02:00:00,40293.363795,31415.3146189,34488.3194624,40293.363795,46098.4081276,49171.412971
2020-01-06 03:00:00,41210.8493199,32331.2141716,35404.7679758,41210.8493199,47016.9306639,50090.4844681
2020-01-06 04:00:00,42939.5937397,34058.4449693,37132.5226913,42939.5937397,48746.6647882,51820.7425102
2020-01-06 05:00:00,45191.1978116,36308.6044568,39383.1822002,45191.1978116,50999.2134229,54073.7911664
2020-01-06 06:00:00,48917.9896077,40034.0175472,43109.0725091,48917.9896077,54726.9067064,57801.9616683
2020-01-06 07:00:00,51793.6908303,42908.4029285,45983.9133493,51793.6908303,57603.4683112,60678.978732
2020-01-06 08:00:00,54044.5234852,45157.9797318,48233.924847,54044.5234852,59855.1221235,62931.0672387
2020-01-06 09:00:00,53557.9457772,44670.2034187,47746.5634132,53557.9457772,59369.3281411,62445.6881357
2020-01-06 10:00:00,53710.0088943,44821.1225606,47897.8785252,53710.0088943,59522.1392634,62598.895228
2020-01-06 11:00:00,54218.4933365,45328.515161,48405.6490504,54218.4933365,60031.3376226,63108.471512
2020-01-06 12:00:00,52730.3306715,43839.3104057,46916.8049992,52730.3306715,58543.8563437,61621.3509372
2020-01-06 13:00:00,52506.7859532,43614.7710763,46692.6099397,52506.7859532,58320.9619667,61398.80083
2020-01-06 14:00:00,52793.5223594,43900.5581824,46978.7256319,52793.5223594,58608.319087,61686.4865365
2020-01-06 15:00:00,54530.1416731,45636.2714381,48714.7525061,54530.1416731,60345.5308402,63424.0119082
2020-01-06 16:00:00,58343.6087599,49448.8737352,52527.6541373,58343.6087599,64159.5633825,67238.3437846
2020-01-06 17:00:00,58634.0171718,49738.4567423,52817.522846,58634.0171718,64450.5114975,67529.5776012
2020-01-06 18:00:00,56995.5191776,48099.1709312,51178.509726,56995.5191776,62812.5286291,65891.867424
2020-01-06 19:00:00,54025.9012848,45128.8010945,48208.4001635,54025.9012848,59843.402406,62923.0014751
2020-01-06 20:00:00,52002.012604,43104.1947065,46184.0421992,52002.012604,57819.9830088,60899.8305015
2020-01-06 21:00:00,50637.6429582,41739.1400287,44819.2246351,50637.6429582,56456.0612812,59536.1458876
2020-01-06 22:00:00,47444.3950503,38545.2382743,41625.5491999,47444.3950503,53263.2409007,56343.5518263
2020-01-06 23:00:00,44079.1689698,35179.3881107,38259.9150534,44079.1689698,49898.4228862,52978.9498289
2020-01-07 00:00:00,42082.8118963,33182.4282994,36263.1638709,42082.8118963,47902.4599218,50983.1954933
2020-01-07 01:00:00,40914.3167544,32013.3578535,35094.2925579,40914.3167544,46734.3409509,49815.2756554
2020-01-07 02:00:00,40444.9518449,31543.4438234,34624.5685977,40444.9518449,46265.3350921,49346.4598664
2020-01-07 03:00:00,40890.5803503,31988.5481985,35069.8543927,40890.5803503,46711.3063078,49792.6125021
2020-01-07 04:00:00,41501.2947103,32598.7622798,35680.2416381,41501.2947103,47322.3477825,50403.8271408
2020-01-07 05:00:00,41648.9867035,32745.9767593,35827.6214018,41648.9867035,47470.3520051,50551.9966477
2020-01-07 06:00:00,44175.7446012,35272.2788711,38354.0812772,44175.7446012,49997.4079252,53079.2103313
2020-01-07 07:00:00,46852.492872,37948.5920942,41030.5450856,46852.492872,52674.4406584,55756.3936498
2020-01-07 08:00:00,49505.2911496,40600.9751178,43683.0718432,49505.2911496,55327.510456,58409.6071814
2020-01-07 09:00:00,50984.9927344,42080.2803409,45162.514261,50984.9927344,56807.4712079,59889.705128
2020-01-07 10:00:00,52072.8812796,43167.7905562,46250.1554296,52072.8812796,57895.6071297,60977.9720031
2020-01-07 11:00:00,52439.897169,43534.4453265,46616.9351959,52439.897169,58262.859142,61345.3490114
2020-01-07 12:00:00,50681.7514542,41775.9549201,44858.5640994,50681.7514542,56504.9388091,59587.5479883
2020-01-07 13:00:00,49502.7855863,40596.6600399,43679.3831019,49502.7855863,55326.1880708,58408.9111328
2020-01-07 14:00:00,49420.9082759,40514.4686828,43597.3004474,49420.9082759,55244.5161045,58327.347869
2020-01-07 15:00:00,51261.0116546,42354.2722993,45437.2078221,51261.0116546,57084.8154872,60167.75101
2020-01-07 16:00:00,53469.0859476,44562.0604642,47645.095026,53469.0859476,59293.0768692,62376.111431
2020-01-07 17:00:00,52677.1561511,43769.8575533,46852.9866496,52677.1561511,58501.3256525,61584.4547488
2020-01-07 18:00:00,50190.2631302,41282.7038396,44365.9231709,50190.2631302,56014.6030896,59097.8224209
2020-01-07 19:00:00,47531.3489458,38623.5408184,41706.8462808,47531.3489458,53355.8516108,56439.1570732
2020-01-07 20:00:00,45879.3725768,36971.3269293,40054.7146058,45879.3725768,51704.0305479,54787.4182243
2020-01-07 21:00:00,45537.547142,36629.2747761,39712.7409277,45537.547142,51362.3533563,54445.819508
2020-01-07 22:00:00,44004.7650651,35096.2762909,38179.8173491,44004.7650651,49829.7127811,52913.2538393
2020-01-07 23:00:00,42369.9991145,33461.3037732,36544.9163316,42369.9991145,48195.0818975,51278.6944558
