utc_timestamp,point,q0.025,q0.1,q0.5,q0.9,q0.975
2020-01-07 04:00:00,50593.750,36341.230,46060.441,50593.750,53819.285,57163.660
2020-01-07 05:00:00,51478.602,44352.895,50331.957,51478.602,59076.953,60096.656
2020-01-07 06:00:00,57344.305,43488.789,45628.305,57344.305,60829.781,65170.383
2020-01-07 07:00:00,59292.895,44575.137,54344.566,59292.895,63854.629,66352.406
2020-01-07 08:00:00,59204.477,47926.953,52452.660,59204.477,64067.441,66708.883
2020-01-07 09:00:00,60807.562,47376.547,54590.680,60807.562,64240.359,68335.930
2020-01-07 10:00:00,62001.324,47708.777,56072.492,62001.324,67536.500,67754.258
2020-01-07 11:00:00,58473.051,50353.871,55246.418,58473.051,67985.414,72189.844
2020-01-07 12:00:00,62156.297,50582.562,53116.723,62156.297,64882.320,72727.062
2020-01-07 13:00:00,61814.551,52899.801,53390.922,61814.551,69775.227,70436.133
2020-01-07 14:00:00,60390.449,49137.246,57236.152,60390.449,66662.359,67452.492
2020-01-07 15:00:00,59587.109,47480.727,53009.008,59587.109,66470.609,67496.227
2020-01-07 16:00:00,60355.414,50201.668,54581.590,60355.414,67987.727,71039.273
2020-01-07 17:00:00,60771.523,53203.434,56927.734,60771.523,64913.141,69498.961
2020-01-07 18:00:00,58424.402,52940.480,54429.512,58424.402,62438.035,75319.195
2020-01-07 19:00:00,57194.906,50660.848,55947.281,57194.906,60413.812,69428.055
2020-01-07 20:00:00,54005.711,48517.875,53683.625,54005.711,59050.422,65907.430
2020-01-07 21:00:00,54077.703,47149.012,49663.648,54077.703,57369.305,58588.785
2020-01-07 22:00:00,53458.090,45575.742,45782.055,53458.090,53469.969,53954.172
2020-01-07 23:00:00,48074.246,39377.656,46014.406,48074.246,51775.656,55475.199
