utc_timestamp,point,q0.025,q0.1,q0.5,q0.9,q0.975
2020-01-05 08:00:00,50564.319,43919.446,46217.115,50484.582,54675.915,57165.389
2020-01-05 09:00:00,51548.776,44652.797,47152.845,51742.214,56058.591,58187.946
2020-01-05 10:00:00,51924.380,45416.814,47772.718,52021.508,56356.054,58410.758
2020-01-05 11:00:00,51625.457,45008.691,47339.973,51861.214,56231.047,58602.245
2020-01-05 12:00:00,50747.335,43764.794,46249.997,50660.719,55018.702,57500.189
2020-01-05 13:00:00,49809.916,43130.967,45639.956,49827.318,54309.585,56421.426
2020-01-05 14:00:00,49536.333,42760.981,45115.672,49561.683,54150.498,56037.894
2020-01-05 15:00:00,50266.125,43136.772,45737.256,50371.705,54674.400,56840.704
2020-01-05 16:00:00,51549.341,44706.056,47160.528,51547.527,55731.794,58013.509
2020-01-05 17:00:00,52362.597,45747.277,47961.855,52224.757,56337.089,58828.594
2020-01-05 18:00:00,51827.042,45231.967,47532.598,51884.823,56244.856,58535.488
2020-01-05 19:00:00,49830.423,43518.262,45526.646,49804.797,54351.199,56787.003
2020-01-05 20:00:00,47032.295,40511.219,42578.943,46978.998,51600.336,54068.975
2020-01-05 21:00:00,44296.945,37682.267,40050.021,44170.261,48666.617,51341.426
2020-01-05 22:00:00,42108.664,34833.854,37766.718,42052.076,46551.478,48796.466
2020-01-05 23:00:00,40490.667,34020.163,36302.230,40609.307,44935.520,47859.397
2020-01-06 00:00:00,39418.724,32877.310,35241.384,39516.316,43969.417,46048.016
2020-01-06 01:00:00,39225.137,31927.631,34861.219,39406.417,43469.647,45798.343
2020-01-06 02:00:00,40516.065,34108.241,36423.552,40810.402,44921.562,46961.775
2020-01-06 03:00:00,43638.413,36680.888,39251.570,43701.514,48296.200,50352.416
2020-01-06 04:00:00,48212.190,41617.419,43757.208,48065.957,52623.502,54735.810
2020-01-06 05:00:00,53209.447,46144.677,48900.916,53279.460,57418.032,59711.436
2020-01-06 06:00:00,57546.606,51171.608,53477.386,57554.133,61843.157,64179.183
2020-01-06 07:00:00,60674.714,54279.656,56496.659,60431.338,64776.121,67087.668
2020-01-06 08:00:00,62675.686,55916.255,58243.727,62542.274,67031.817,69658.145
