utc_timestamp,observed_mw,naive_point_mw,sarima_point_mw,sarima_q0.025_mw,sarima_q0.1_mw,sarima_q0.5_mw,sarima_q0.9_mw,sarima_q0.975_mw,prophet_point_mw,prophet_q0.025_mw,prophet_q0.1_mw,prophet_q0.5_mw,prophet_q0.9_mw,prophet_q0.975_mw,lightgbm_point_mw,lightgbm_q0.025_mw,lightgbm_q0.1_mw,lightgbm_q0.5_mw,lightgbm_q0.9_mw,lightgbm_q0.975_mw,nbeats_point_mw,nbeats_q0.025_mw,nbeats_q0.1_mw,nbeats_q0.5_mw,nbeats_q0.9_mw,nbeats_q0.975_mw,patchtst_point_mw,patchtst_q0.025_mw,patchtst_q0.1_mw,patchtst_q0.5_mw,patchtst_q0.9_mw,patchtst_q0.975_mw
2020-01-01 00:00:00+00:00,41187.0,38223.0,42171.7,39141.6,40190.4,42171.7,44153.1,45201.9,33705.1,27652.0,29961.4,33647.2,37310.2,39425.0,40484.2,37975.0,38364.0,41220.8,42087.8,43667.1,40323.0,35145.2,37628.4,40323.0,42932.6,44073.5,40982.7,38874.9,39817.9,40982.7,43607.4,46492.0
2020-01-01 01:00:00+00:00,40398.0,36936.0,40506.3,35936.8,37518.5,40506.3,43494.2,45075.9,33604.9,28056.6,30045.9,33571.5,36922.0,38977.9,39343.3,36891.0,38222.6,40494.8,40996.3,42181.0,39269.0,29367.2,33338.4,39269.0,39755.8,44546.4,39916.8,36898.8,38573.4,39916.8,42206.7,45106.1
2020-01-01 02:00:00+00:00,38919.0,36637.0,38673.9,33136.4,35053.1,38673.9,42294.7,44211.5,34489.6,29078.9,30944.4,34343.2,37915.6,39626.8,38606.0,36774.0,38443.5,39990.7,40503.8,42467.5,35404.8,29659.9,31968.7,35404.8,38611.4,41544.7,38590.1,36431.4,36961.0,38590.1,41435.7,45041.9
2020-01-01 03:00:00+00:00,38879.0,36614.0,37655.4,31551.0,33663.9,37655.4,41646.9,43759.8,36653.0,31420.9,33232.2,36796.2,40216.0,42202.5,38188.0,36700.7,38045.9,39813.0,40414.1,43207.4,39644.5,30271.4,33287.6,39644.5,40404.8,41121.9,38830.2,34954.2,36517.8,38830.2,43114.2,46892.2
2020-01-01 04:00:00+00:00,39162.0,37078.0,37903.5,31487.5,33708.3,37903.5,42098.8,44319.6,41209.3,35806.0,37578.6,41213.5,44796.2,46604.4,37506.7,36338.3,37055.2,39941.2,41661.2,44992.0,38338.6,30756.4,33584.4,38338.6,43210.5,47110.2,39788.3,37025.3,37262.3,39788.3,43355.3,46933.6
2020-01-01 05:00:00+00:00,37510.0,37024.0,40058.3,33478.6,35756.1,40058.3,44360.6,46638.0,46516.5,41081.8,42858.6,46462.6,50029.9,52218.9,39457.7,35589.4,36637.8,42388.9,42445.4,48089.3,38791.3,31041.0,32485.6,38791.3,46647.3,47772.0,38023.9,34627.1,35923.1,38023.9,41666.2,46172.8
2020-01-01 06:00:00+00:00,37892.0,38634.0,42968.3,36304.4,38611.0,42968.3,47325.6,49632.2,50726.3,45549.7,47079.6,50594.3,54279.1,56540.6,36091.8,37035.4,37079.1,39530.7,46029.5,50508.1,41958.3,32113.5,36381.5,41958.3,45188.2,47636.0,42786.0,38055.9,39061.0,42786.0,48851.9,54397.9
2020-01-01 07:00:00+00:00,38677.0,41955.0,44833.7,38125.6,40447.5,44833.7,49220.0,51541.9,53057.7,47301.0,49381.4,53218.9,56629.1,58641.7,38021.5,37900.4,38079.3,42381.8,48468.4,53767.8,42708.3,36325.0,37463.4,42708.3,52767.8,55303.7,43095.1,37485.4,38603.0,43095.1,51342.8,57501.8
2020-01-01 08:00:00+00:00,41091.0,46241.0,46166.6,39433.4,41764.0,46166.6,50569.1,52899.7,54724.7,49544.2,51315.6,54878.1,58144.8,59999.5,39728.6,40340.6,41028.7,43585.0,49503.1,53335.3,48641.5,38391.2,39924.1,48641.5,54993.7,55091.7,48996.0,42093.4,43729.8,48996.0,56520.3,62383.4
2020-01-01 09:00:00+00:00,43094.0,48911.0,47028.9,40279.8,42615.9,47028.9,51441.9,53778.0,56150.1,50599.5,52862.9,56072.4,59965.9,61479.2,44566.4,42441.1,43016.0,45377.4,50440.7,53644.5,49619.5,38709.6,41193.4,49619.5,55891.6,58974.6,49105.0,40894.4,42746.1,49105.0,59412.7,64652.2
2020-01-01 10:00:00+00:00,45249.0,50798.0,47728.3,40967.4,43307.6,47728.3,52149.0,54489.1,56309.2,50846.1,52713.8,56438.4,59887.3,61698.4,46693.3,43675.5,44760.1,47806.1,50635.5,54140.4,49494.4,42762.6,43393.1,49494.4,56964.0,60724.3,51015.1,42146.1,43467.1,51015.1,62897.9,71494.6
2020-01-01 11:00:00+00:00,46498.0,50512.0,47524.6,40753.7,43097.3,47524.6,51951.9,54295.6,55398.7,50229.8,51879.5,55359.4,59037.0,60902.4,46514.7,43993.9,45514.1,45786.2,51872.9,54167.3,51806.1,41404.2,45627.0,51806.1,55016.3,60917.5,52750.2,43918.2,45176.9,52750.2,64069.2,71729.1
2020-01-01 12:00:00+00:00,46328.0,47742.0,46295.1,39514.6,41861.6,46295.1,50728.5,53075.5,54034.0,48306.6,50432.8,53983.8,57382.5,59418.9,45941.0,42035.8,44025.7,45239.7,50712.2,54731.0,52171.7,41399.8,42286.0,52171.7,56411.7,58314.2,53351.4,43334.0,45743.7,53351.4,63901.3,71021.8
2020-01-01 13:00:00+00:00,45115.0,46317.0,45172.8,38382.9,40733.2,45172.8,49612.5,51962.8,52725.0,46976.8,49104.1,53094.2,56527.8,58181.5,44307.7,42097.6,44166.6,44566.5,50355.6,53426.6,47946.0,41701.4,46939.7,47946.0,56677.6,58260.0,46303.9,39920.2,41289.4,46303.9,54675.8,61185.4
2020-01-01 14:00:00+00:00,45039.0,45547.0,44833.3,38033.7,40387.3,44833.3,49279.4,51633.0,51579.8,46234.2,48223.1,51730.3,55162.6,57223.3,45563.7,42933.5,44453.9,44472.9,49924.5,53633.9,48795.3,45876.7,46310.6,48795.3,54579.2,61081.4,49431.7,43099.6,43628.5,49431.7,59197.5,66157.8
2020-01-01 15:00:00+00:00,47313.0,45486.0,46248.0,39438.3,41795.3,46248.0,50700.7,53057.7,51367.8,46262.0,48092.2,51470.6,54992.2,56881.6,46304.1,43142.6,45170.6,45419.6,50788.3,55218.6,48533.6,41496.6,47051.2,48533.6,53660.6,54052.0,50365.0,43016.9,44255.9,50365.0,60191.5,67401.6
2020-01-01 16:00:00+00:00,51194.0,47631.0,48489.2,41669.0,44029.7,48489.2,52948.6,55309.3,52093.1,46750.2,48792.4,52169.9,55699.3,57490.8,51182.5,44797.0,47989.8,49208.9,53737.7,58043.0,50671.1,43773.1,47964.5,50671.1,56004.6,57196.5,49333.1,41472.4,43730.7,49333.1,58003.3,63642.5
2020-01-01 17:00:00+00:00,51755.0,48297.0,48223.6,41392.8,43757.2,48223.6,52690.1,55054.5,52044.6,46556.4,48372.5,51804.5,55554.8,57453.6,50655.6,45034.8,48078.3,49482.9,54265.0,57428.5,50440.4,43663.5,46264.0,50440.4,55831.1,57289.2,52668.1,43023.3,45942.5,52668.1,63871.8,70897.4
2020-01-01 18:00:00+00:00,50732.0,47359.0,46296.7,39455.0,41823.2,46296.7,50770.3,53138.5,50260.1,44759.2,46719.2,50395.9,54080.9,55965.9,49294.4,44149.2,46272.5,47919.5,53237.9,56654.8,51408.2,45902.4,46637.6,51408.2,54182.1,54708.3,50385.3,43376.9,44515.2,50385.3,60235.0,66022.1
2020-01-01 19:00:00+00:00,48591.0,45470.0,43147.3,36294.5,38666.5,43147.3,47628.1,50000.0,47214.6,42115.3,43925.2,47186.8,50682.8,52777.1,47172.1,43414.4,44815.9,46017.2,51013.6,54418.4,51901.4,40449.4,45308.0,51901.4,52458.5,56683.8,51464.7,43832.8,44821.3,51464.7,61329.2,67310.1
2020-01-01 20:00:00+00:00,47664.0,44323.0,40657.3,33793.5,36169.3,40657.3,45145.3,47521.1,44228.1,38551.3,40564.7,44338.4,47800.8,49701.1,46771.9,42463.5,44102.8,45265.5,49777.9,52939.3,51295.1,42040.9,42485.0,51295.1,52162.9,55760.9,49729.2,41607.0,43680.4,49729.2,59599.2,66302.2
2020-01-01 21:00:00+00:00,46994.0,43864.0,38874.8,31999.8,34379.5,38874.8,43370.1,45749.7,40987.8,35381.7,37389.7,41054.5,44230.9,46687.3,45676.2,42091.6,42953.5,45019.0,48587.8,51971.9,48283.2,42558.4,44109.3,48283.2,49199.7,53949.5,47048.0,40957.6,42074.6,47048.0,54802.8,60314.0
2020-01-01 22:00:00+00:00,44105.0,42040.0,35835.5,28949.4,31332.9,35835.5,40338.0,42721.5,37584.9,32101.3,34092.8,37317.9,41081.5,42537.2,44893.0,40630.6,41139.7,45075.4,45746.0,49447.5,43173.9,39889.5,43151.0,43173.9,49564.0,53250.5,44432.7,38945.6,40094.2,44432.7,50586.5,54352.9
2020-01-01 23:00:00+00:00,42547.0,38605.0,43766.8,36869.5,39256.9,43766.8,48276.6,50664.0,35245.0,29774.6,31446.3,35285.8,38788.1,40818.6,42073.0,38523.5,38849.5,43246.1,46003.9,48361.8,44101.1,36106.1,41108.1,44101.1,48075.3,50423.7,42672.7,38061.3,38078.2,42672.7,49967.2,54935.6
2020-01-02 00:00:00+00:00,41194.0,36909.0,42290.1,35323.9,37735.2,42290.1,46845.1,49256.3,44213.1,38739.6,40502.1,44184.4,47915.0,49529.8,40779.1,36330.5,38668.8,41852.4,44425.1,46506.2,40354.4,35727.9,39296.0,40354.4,41720.7,43811.2,39983.2,35424.9,36376.7,39983.2,45735.9,50534.5
2020-01-02 01:00:00+00:00,40773.0,36332.0,41376.6,34331.2,36769.9,41376.6,45983.4,48422.0,44060.6,38768.0,40696.1,44216.2,47701.4,49840.8,40281.4,36507.4,38529.5,41298.4,44075.3,46312.6,39708.3,32839.4,35689.5,39708.3,40161.6,43544.5,40399.2,35480.3,35931.8,40399.2,45783.8,49673.8
2020-01-02 02:00:00+00:00,40795.0,36001.0,41141.5,34026.0,36488.9,41141.5,45794.1,48257.1,44880.6,39514.0,41300.1,44870.9,48450.2,50297.0,40330.8,36405.7,38537.6,40834.8,43642.7,46623.6,39673.3,32912.7,36283.8,39673.3,41272.0,46361.2,40439.2,35054.8,35092.2,40439.2,48111.0,53869.1
2020-01-02 03:00:00+00:00,41774.0,36971.0,41871.1,34700.3,37182.4,41871.1,46559.9,49042.0,46971.0,41776.2,43540.5,46982.1,50337.3,52697.5,40733.5,36894.1,39582.5,41894.0,44481.9,47140.5,37057.5,30856.7,35665.8,37057.5,41593.8,44409.9,39833.1,34758.7,34966.3,39833.1,46716.9,51827.1
2020-01-02 04:00:00+00:00,43961.0,36983.0,43809.7,36597.2,39093.7,43809.7,48525.6,51022.1,51450.5,45861.4,47910.8,51355.4,55130.6,57093.6,43448.5,37339.6,39773.6,43925.1,46298.5,48833.6,39945.9,34041.0,34683.5,39945.9,46770.8,52207.2,41151.3,35405.8,35520.5,41151.3,50208.1,56586.4
2020-01-02 05:00:00+00:00,47850.0,36841.0,47651.2,40407.4,42914.7,47651.2,52387.6,54895.0,56682.5,51290.2,53347.7,56713.1,60169.0,61736.1,48257.4,38920.1,42193.9,48853.7,50708.6,52991.6,40342.2,33817.5,34430.3,40342.2,46213.1,51398.1,41461.5,35386.7,36598.6,41461.5,49418.5,55773.6
2020-01-02 06:00:00+00:00,52828.0,38525.0,51606.6,44338.4,46854.2,51606.6,56359.1,58874.9,60824.3,55427.6,57460.7,60890.8,64454.4,65977.1,52521.3,43824.9,44119.4,52712.2,56992.4,57739.0,46691.8,35445.3,40857.3,46691.8,48965.8,53779.4,45720.4,37174.6,38478.3,45720.4,55782.6,62479.2
2020-01-02 07:00:00+00:00,56329.0,41091.0,54000.0,46711.8,49234.5,54000.0,58765.6,61288.3,63099.1,57181.6,59236.8,63045.7,66698.5,68594.0,56502.4,45372.6,47457.5,56646.7,60307.8,60923.9,48784.5,35825.9,43540.4,48784.5,56167.7,57043.8,47618.5,36979.1,38965.3,47618.5,62987.8,73193.4
2020-01-02 08:00:00+00:00,58780.0,44267.0,55528.5,48222.8,50751.6,55528.5,60305.4,62834.1,64724.0,58860.2,60762.6,64382.7,68028.7,70052.6,59084.2,47119.1,51332.0,59082.3,61796.9,62419.7,51535.2,39590.9,41832.0,51535.2,57709.7,58173.5,53220.2,41169.0,44189.9,53220.2,66550.8,73690.7
2020-01-02 09:00:00+00:00,59588.0,46808.0,56519.2,49197.8,51732.0,56519.2,61306.5,63840.7,66122.9,60639.1,62353.3,66119.0,69696.3,71151.5,60107.6,51093.2,54296.5,59994.2,62003.6,62934.3,54184.3,44934.2,45412.9,54184.3,59079.2,61946.1,56253.0,42401.1,46612.0,56253.0,68969.7,75896.2
2020-01-02 10:00:00+00:00,60169.0,48752.0,57266.7,49930.3,52469.6,57266.7,62063.7,64603.1,66271.4,60644.4,62655.5,66099.4,69741.6,71866.8,60508.9,53223.8,58032.2,61404.8,63320.2,63735.6,52510.9,45188.4,47499.3,52510.9,59938.5,62666.4,56227.2,42936.0,46824.9,56227.2,70023.7,77249.3
2020-01-02 11:00:00+00:00,60786.0,48859.0,57012.3,49661.3,52205.7,57012.3,61818.8,64363.3,65364.6,59720.2,61914.0,65295.7,68965.6,70649.7,61488.8,53728.8,58506.6,61615.3,63465.7,64006.3,54136.9,45572.4,51633.9,54136.9,59398.5,62608.2,57407.7,43366.8,47925.3,57407.7,70723.0,77671.4
2020-01-02 12:00:00+00:00,60272.0,47162.0,55867.1,48501.7,51051.1,55867.1,60683.1,63232.5,64015.2,59038.1,60798.2,64003.8,67439.5,69096.2,61367.2,52285.7,57885.7,60948.2,62804.1,63703.3,55450.0,42819.3,53326.3,55450.0,60172.5,62085.8,56955.8,43076.0,46022.8,56955.8,72877.3,79658.9
2020-01-02 13:00:00+00:00,59483.0,45890.0,54737.3,47357.5,49911.9,54737.3,59562.6,62117.0,62730.4,57613.0,59245.6,62654.7,66565.4,68156.1,60030.3,50988.6,54792.6,59630.9,61819.0,61997.3,54845.3,46878.7,47344.8,54845.3,56413.8,60550.1,53734.2,38825.8,43438.5,53734.2,70533.5,80922.5
2020-01-02 14:00:00+00:00,59173.0,45970.0,54335.1,46940.8,49500.2,54335.1,59169.9,61729.3,61615.5,56058.0,57918.8,61778.5,65442.5,67118.9,58993.0,50934.3,55490.6,59680.0,61204.4,61750.4,51117.1,46253.1,47294.3,51117.1,57054.1,62052.8,56210.8,43059.9,46962.1,56210.8,70105.6,76616.2
2020-01-02 15:00:00+00:00,60091.0,47567.0,55661.5,48252.8,50817.2,55661.5,60505.8,63070.2,61437.7,55993.0,57975.9,61270.1,65047.5,66806.1,60199.6,52657.1,57046.7,60936.3,62605.0,63335.8,55970.9,45979.2,46625.0,55970.9,58082.5,61104.4,55771.3,43811.9,46974.0,55771.3,69320.2,76452.6
2020-01-02 16:00:00+00:00,62599.0,49325.0,57890.4,50467.2,53036.6,57890.4,62744.2,65313.6,62199.8,56865.2,58504.1,62307.5,66012.3,67741.9,63289.9,55788.0,59992.0,64055.1,64880.6,66085.3,53919.1,42241.8,49296.3,53919.1,58677.9,61592.0,55695.7,42567.7,47694.6,55695.7,68110.9,75779.5
2020-01-02 17:00:00+00:00,62923.0,49152.0,57694.8,50257.0,52831.5,57694.8,62558.0,65132.5,62190.8,56528.8,58763.4,62022.3,65598.3,67710.5,64097.7,55635.0,60220.0,63977.0,65514.6,66602.2,54745.2,45030.7,45405.5,54745.2,58905.1,61822.0,57600.0,42610.2,48899.1,57600.0,71073.4,78188.0
2020-01-02 18:00:00+00:00,61932.0,48165.0,55847.1,48394.7,50974.3,55847.1,60719.9,63299.4,60449.2,55138.3,56902.7,60497.9,64099.6,65839.5,63588.4,54754.4,59116.3,62658.1,64384.1,64990.5,51415.0,44567.6,49071.6,51415.0,58764.3,61503.5,57526.5,45857.9,49319.9,57526.5,68622.6,73967.7
2020-01-02 19:00:00+00:00,58422.0,46401.0,52614.4,45147.5,47732.1,52614.4,57496.8,60081.3,57450.6,52360.9,54241.3,57512.5,60886.3,62816.0,60456.7,51562.9,57444.0,60184.8,61223.0,61563.1,53818.8,49068.8,51701.0,53818.8,58107.1,59607.8,56407.1,45167.4,48206.1,56407.1,67560.4,72947.9
2020-01-02 20:00:00+00:00,55661.0,46178.0,49988.8,42507.3,45096.9,49988.8,54880.7,57470.3,54515.9,48881.8,50621.6,54499.1,57843.5,60050.2,58033.9,50322.7,54043.9,57519.3,59176.7,59424.5,51229.4,44037.0,46441.6,51229.4,59628.4,60323.2,54517.2,44227.8,46983.3,54517.2,65211.0,70989.0
2020-01-02 21:00:00+00:00,54103.0,45993.0,47977.3,40481.2,43075.9,47977.3,52878.6,55473.3,51331.8,46320.2,48026.5,51373.8,54772.9,56820.6,56341.3,49334.5,51933.0,55468.1,56523.1,57114.9,50836.1,44423.9,49211.0,50836.1,52817.0,54764.1,51498.6,42652.8,45092.1,51498.6,61148.5,67491.7
2020-01-02 22:00:00+00:00,50732.0,42662.0,44699.5,37189.0,39788.7,44699.5,49610.4,52210.1,47987.8,42325.5,44210.9,47766.7,51463.8,53523.5,53291.7,45635.2,46920.0,51557.3,53350.3,54056.5,48008.6,42406.9,45007.8,48008.6,54000.7,54999.8,47981.6,41052.0,42736.4,47981.6,55135.8,59074.3
2020-01-02 23:00:00+00:00,47641.0,39888.0,41098.6,33573.5,36178.2,41098.6,46018.9,48623.6,45705.6,40202.7,42166.2,45859.1,49294.7,51032.2,47863.8,42267.7,43280.2,48060.4,50108.7,50562.3,43286.8,42206.6,43224.5,43286.8,47883.8,48149.5,47076.2,39388.9,40767.9,47076.2,55769.1,60905.6
2020-01-03 00:00:00+00:00,46071.0,38475.0,39415.0,31860.4,34475.3,39415.0,44354.7,46969.6,44484.4,39214.9,40831.0,44343.5,47969.2,49897.7,45402.8,41117.7,43094.3,45510.6,48086.0,48350.3,41751.9,37308.0,38486.1,41751.9,50059.4,50813.9,43699.3,37824.2,38705.6,43699.3,50505.6,54421.2
